png_path,tif_source,label_int,gx,gy,split_bloque
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0031_lat-6.69775_lon-56.75763_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,137,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0032_lat-6.69775_lon-56.74613_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,138,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0033_lat-6.69775_lon-56.73463_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,139,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0034_lat-6.69775_lon-56.72313_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,140,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0035_lat-6.69775_lon-56.71163_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,141,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0036_lat-6.69775_lon-56.70013_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,142,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0037_lat-6.69775_lon-56.68864_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,143,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0038_lat-6.69775_lon-56.67714_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,144,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0039_lat-6.69775_lon-56.66564_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,145,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0040_lat-6.69775_lon-56.65414_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,146,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0041_lat-6.69775_lon-56.64264_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,147,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0042_lat-6.69775_lon-56.63114_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,148,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0043_lat-6.69775_lon-56.61964_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,149,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0044_lat-6.69775_lon-56.60815_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,150,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0045_lat-6.69775_lon-56.59665_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,151,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0046_lat-6.69775_lon-56.58515_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,152,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0047_lat-6.69775_lon-56.57365_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,153,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0048_lat-6.69775_lon-56.56215_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,154,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0049_lat-6.69775_lon-56.55065_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,155,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0050_lat-6.69775_lon-56.53916_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,156,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0051_lat-6.69775_lon-56.52766_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,157,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0052_lat-6.69775_lon-56.51616_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,158,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0053_lat-6.69775_lon-56.50466_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,159,191,val
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0054_lat-6.69775_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,191,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0085_c0055_lat-6.69775_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,191,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0086_c0020_lat-6.70925_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,192,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0086_c0021_lat-6.70925_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,192,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0086_c0054_lat-6.70925_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,192,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0086_c0055_lat-6.70925_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,192,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0087_c0020_lat-6.72075_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,193,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0087_c0021_lat-6.72075_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,193,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0087_c0054_lat-6.72075_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,193,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0087_c0055_lat-6.72075_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,193,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0088_c0020_lat-6.73224_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,194,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0088_c0021_lat-6.73224_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,194,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0088_c0054_lat-6.73224_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,194,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0088_c0055_lat-6.73224_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,194,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0089_c0020_lat-6.74374_lon-56.88411_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,0,126,195,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0089_c0021_lat-6.74374_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,195,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0089_c0054_lat-6.74374_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,195,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0089_c0055_lat-6.74374_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,195,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0090_c0020_lat-6.75524_lon-56.88411_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,0,126,196,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0090_c0021_lat-6.75524_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,196,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0090_c0054_lat-6.75524_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,196,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0090_c0055_lat-6.75524_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,196,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0091_c0020_lat-6.76674_lon-56.88411_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,0,126,197,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0091_c0021_lat-6.76674_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,197,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0091_c0054_lat-6.76674_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,197,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0091_c0055_lat-6.76674_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,197,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0092_c0020_lat-6.77824_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,198,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0092_c0021_lat-6.77824_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,198,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0092_c0054_lat-6.77824_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,198,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0092_c0055_lat-6.77824_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,198,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0093_c0020_lat-6.78974_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,199,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0093_c0021_lat-6.78974_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,199,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0093_c0054_lat-6.78974_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,199,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0093_c0055_lat-6.78974_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,199,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0094_c0020_lat-6.80123_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,200,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0094_c0021_lat-6.80123_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,200,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0094_c0054_lat-6.80123_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,200,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0094_c0055_lat-6.80123_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,200,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0095_c0020_lat-6.81273_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,201,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0095_c0021_lat-6.81273_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,201,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0095_c0054_lat-6.81273_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,201,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0095_c0055_lat-6.81273_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,201,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0096_c0020_lat-6.82423_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,202,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0096_c0021_lat-6.82423_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,202,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0096_c0054_lat-6.82423_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,202,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0096_c0055_lat-6.82423_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,202,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0097_c0020_lat-6.83573_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,203,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0097_c0021_lat-6.83573_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,203,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0097_c0054_lat-6.83573_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,203,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0097_c0055_lat-6.83573_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,203,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0098_c0020_lat-6.84723_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,204,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0098_c0021_lat-6.84723_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,204,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0098_c0054_lat-6.84723_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,204,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0098_c0055_lat-6.84723_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,204,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0099_c0020_lat-6.85873_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,205,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0099_c0021_lat-6.85873_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,205,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0099_c0054_lat-6.85873_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,205,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0099_c0055_lat-6.85873_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,205,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0100_c0020_lat-6.87023_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,206,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0100_c0021_lat-6.87023_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,206,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0100_c0054_lat-6.87023_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,206,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0100_c0055_lat-6.87023_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,206,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0101_c0020_lat-6.88172_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,207,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0101_c0021_lat-6.88172_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,207,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0101_c0054_lat-6.88172_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,207,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0101_c0055_lat-6.88172_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,207,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0102_c0020_lat-6.89322_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,208,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0102_c0021_lat-6.89322_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,208,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0102_c0054_lat-6.89322_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,208,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0102_c0055_lat-6.89322_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,208,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0103_c0020_lat-6.90472_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,209,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0103_c0021_lat-6.90472_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,209,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0103_c0054_lat-6.90472_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,209,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0103_c0055_lat-6.90472_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,209,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0104_c0020_lat-6.91622_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,210,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0104_c0021_lat-6.91622_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,210,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0104_c0054_lat-6.91622_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,210,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0104_c0055_lat-6.91622_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,210,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0105_c0020_lat-6.92772_lon-56.88411_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,126,211,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0105_c0021_lat-6.92772_lon-56.87261_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,127,211,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0105_c0054_lat-6.92772_lon-56.49316_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,160,211,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000013568_r0105_c0055_lat-6.92772_lon-56.48166_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000013568.tif,1,161,211,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0000_c0042_lat-5.72038_lon-55.41231_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,254,106,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0000_c0043_lat-5.72038_lon-55.40081_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,255,106,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0000_c0076_lat-5.72038_lon-55.02136_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,1,288,106,train
com_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0000_c0077_lat-5.72038_lon-55.00986_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,1,289,106,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0001_c0042_lat-5.73188_lon-55.41231_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,254,107,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0001_c0043_lat-5.73188_lon-55.40081_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,255,107,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0001_c0076_lat-5.73188_lon-55.02136_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,288,107,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0001_c0077_lat-5.73188_lon-55.00986_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,289,107,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0002_c0042_lat-5.74338_lon-55.41231_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,254,108,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0002_c0043_lat-5.74338_lon-55.40081_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,255,108,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0002_c0076_lat-5.74338_lon-55.02136_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,288,108,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0002_c0077_lat-5.74338_lon-55.00986_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,289,108,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0003_c0042_lat-5.75488_lon-55.41231_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,254,109,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0003_c0043_lat-5.75488_lon-55.40081_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,255,109,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0003_c0076_lat-5.75488_lon-55.02136_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,288,109,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0003_c0077_lat-5.75488_lon-55.00986_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,289,109,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0004_c0042_lat-5.76638_lon-55.41231_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,254,110,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0004_c0043_lat-5.76638_lon-55.40081_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,255,110,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0004_c0076_lat-5.76638_lon-55.02136_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,288,110,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0004_c0077_lat-5.76638_lon-55.00986_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,289,110,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0005_c0042_lat-5.77787_lon-55.41231_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,254,111,train
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000013568-0000027136_r0005_c0043_lat-5.77787_lon-55.40081_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000013568-0000027136.tif,0,255,111,train
